,Unnamed: 0,weather,visibility,dt,timezone,rain,pressure,humidity,sea_level,grnd_level,speed,deg,gust,type,id.1,country,sunrise,sunset,lon,lat,all,temp_c,feels_like_c,temp_min_c,temp_max_c,City
0,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:04,3600,,1020,86,,,4.92,233,8.94,2,2011826,Netherlands,06:45:34,16:02:35,4.8897,52.374,75,11.420000000000016,10.860000000000014,9.920000000000016,12.939999999999998,Amsterdam
1,1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:05,3600,,1022,85,,,3.13,202,7.15,2,2011892,Netherlands,06:42:57,16:02:19,5.25,52.0,100,10.930000000000007,10.300000000000011,9.430000000000007,12.260000000000048,Utrecht
2,2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:06:23,3600,,1022,81,,,8.23,220,,1,1541,Netherlands,06:45:48,16:05:38,4.4792,51.9225,75,11.160000000000025,10.450000000000045,9.53000000000003,12.770000000000039,Rotterdam
3,3,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:05,3600,,1023,91,,,9.77,200,,1,1553,Netherlands,06:47:59,16:10:23,3.6139,51.5,75,11.210000000000036,10.760000000000048,9.430000000000007,11.640000000000043,Middelburg
4,4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:05,3600,,1024,83,,,7.2,200,,1,1527,Netherlands,06:40:21,16:03:11,5.4667,51.4333,90,9.930000000000007,6.7900000000000205,9.03000000000003,11.03000000000003,Eindhoven
5,5,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:05,3600,,1026,86,,,0.45,249,0.89,2,2007732,Netherlands,06:37:44,16:04:02,5.6889,50.8483,90,9.939999999999998,9.939999999999998,8.600000000000023,11.850000000000023,Maastricht
6,6,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:05,3600,,1022,84,,,6.71,210,0.0,2,2035042,Netherlands,06:40:15,15:59:49,5.9,51.9667,90,10.450000000000045,9.740000000000009,9.480000000000018,11.650000000000034,Arnhem
7,7,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:06,3600,,1021,88,,,2.24,179,6.71,2,2005554,Netherlands,06:41:11,15:57:20,6.0936,52.5126,100,10.610000000000014,10.020000000000039,9.939999999999998,11.189999999999998,Zwolle
8,8,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:06,3600,,1021,86,,,3.58,120,5.36,2,2009786,Netherlands,06:43:39,15:59:49,5.475,52.5083,100,11.129999999999995,10.54000000000002,9.990000000000009,13.010000000000048,Lelystad
9,9,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:07:06,3600,,1020,79,,,4.02,189,8.49,2,2002477,Netherlands,06:40:52,15:53:54,6.5625,52.9967,75,10.370000000000005,9.53000000000003,9.920000000000016,11.590000000000032,Assen
10,10,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:09:06,3600,,1020,76,,,1.34,167,6.26,2,2018166,Netherlands,06:40:56,15:52:20,6.75,53.25,75,10.590000000000032,9.689999999999998,10.020000000000039,11.129999999999995,Groningen
11,11,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:09:06,3600,,1020,91,,,4.63,210,,1,1536,Netherlands,06:44:33,15:56:15,5.8086,53.2014,90,10.82000000000005,10.330000000000041,10.020000000000039,12.010000000000048,Leeuwarden
12,12,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:08:49,3600,,1029,63,,,0.89,225,1.79,2,2041230,France,06:45:31,16:22:58,2.3488,48.8534,0,11.140000000000043,9.950000000000045,9.75,11.770000000000039,Paris
13,13,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:11:07,3600,,1025,76,,,0.89,215,3.13,2,2011132,France,06:47:38,16:15:10,3.0586,50.633,75,10.680000000000007,9.79000000000002,9.830000000000041,12.07000000000005,Lille
14,14,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:06:41,3600,,1020,46,,,3.13,279,4.47,2,80238,France,06:19:38,16:23:38,5.5,43.3333,1,14.460000000000036,13.160000000000025,10.860000000000014,16.610000000000014,Marseille
15,15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10000,2021-11-06 15:07:21,3600,,1031,61,,,5.14,20,,1,6450,France,06:47:20,16:44:35,-0.5805,44.8404,20,12.53000000000003,11.430000000000007,12.150000000000034,12.990000000000009,Bordeaux
16,16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:08:06,3600,,1031,62,,,2.06,280,,1,6574,France,06:56:54,16:43:02,-1.5833,47.1667,0,11.850000000000023,10.710000000000036,11.5,12.360000000000014,Nantes
17,17,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:11:07,3600,,1029,71,,,5.66,300,,1,6467,France,06:36:28,16:39:15,1.4437,43.6043,75,9.020000000000039,6.1200000000000045,6.4500000000000455,10.180000000000007,Toulouse
18,18,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10000,2021-11-06 15:09:36,3600,,1027,67,,,1.34,23,4.92,2,2007821,France,06:28:46,16:21:50,4.5833,45.75,17,7.830000000000041,7.3700000000000045,7.03000000000003,9.710000000000036,Lyon
19,19,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:07:48,3600,,1022,45,,,1.34,22,4.47,2,2038454,France,06:26:44,16:29:31,3.8772,43.6109,0,15.170000000000016,13.920000000000016,13.29000000000002,15.710000000000036,Montpellier
20,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7000,2021-11-06 15:11:08,3600,,1029,70,,,3.09,150,,1,6590,France,06:29:44,16:08:12,6.1667,48.6667,0,9.390000000000043,7.730000000000018,6.470000000000027,12.180000000000007,Nancy
21,21,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:11:08,3600,,1030,82,,,3.6,250,,1,6554,France,07:11:40,16:51:28,-4.4833,48.4,90,12.020000000000039,11.420000000000016,11.270000000000039,13.129999999999995,Brest
22,22,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:12:55,3600,,1015,79,,,6.71,215,8.05,2,2011538,Germany,06:11:55,15:28:04,13.4105,52.5244,75,10.460000000000036,9.620000000000005,9.520000000000039,11.160000000000025,Berlin
23,23,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:11:28,3600,,1020,88,,,7.2,220,,1,1263,Germany,06:28:55,15:38:21,10.0,53.55,75,9.700000000000045,6.5,9.050000000000011,10.160000000000025,Hamburg
24,24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:12:52,3600,,1021,84,,,6.17,230,,1,1281,Germany,06:32:07,15:44:41,8.8078,53.0752,75,9.78000000000003,6.910000000000025,9.32000000000005,10.460000000000036,Bremen
25,25,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:13:08,3600,,1021,79,,,4.63,230,,2,2034345,Germany,06:26:09,15:43:15,9.7332,52.3705,0,10.03000000000003,9.150000000000034,8.78000000000003,11.25,Hannover
26,26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:09:17,3600,,1024,72,,,5.36,250,5.36,2,2002751,Germany,06:12:25,15:35:51,12.375,51.342,0,10.610000000000014,9.610000000000014,8.879999999999995,11.57000000000005,Leipzig
27,27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:09:27,3600,,1017,73,,,1.79,211,2.24,2,2040277,Germany,06:06:05,15:31:16,13.7383,51.0509,0,9.879999999999995,9.230000000000018,8.879999999999995,10.54000000000002,Dresden
28,28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:13:09,3600,,1026,70,,,3.09,190,,2,2005976,Germany,06:32:56,15:58:44,6.95,50.9333,75,11.210000000000036,10.210000000000036,9.340000000000032,12.510000000000048,Keulen
29,29,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",5000,2021-11-06 15:09:52,3600,,1028,93,,,1.54,130,,1,1274,Germany,06:17:59,15:55:52,9.177,48.7823,75,6.4500000000000455,5.550000000000011,4.890000000000043,9.53000000000003,Stuttgart
30,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:13:09,3600,,1028,70,,,0.89,68,2.68,2,2002112,Germany,06:06:41,15:47:59,11.5755,48.1374,5,8.140000000000043,8.140000000000043,4.180000000000007,9.210000000000036,München
31,31,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10000,2021-11-06 15:13:09,3600,,1028,88,,,2.57,340,,1,1268,Germany,06:12:13,15:46:30,11.0683,49.4478,20,6.480000000000018,4.600000000000023,4.990000000000009,8.650000000000034,Neurenberg
32,32,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:09,0,,1026,34,,,6.17,30,,1,6901,Portugal,07:08:57,17:31:24,-9.1333,38.7167,0,16.390000000000043,14.970000000000027,15.010000000000048,18.189999999999998,Lisbon
33,33,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:10,0,,1028,55,,,0.89,23,2.24,2,2020703,Portugal,07:11:34,17:24:35,-8.611,41.1496,0,15.260000000000048,14.28000000000003,14.550000000000011,16.470000000000027,Porto
34,34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:10,0,,1024,39,,,4.12,120,,1,6892,Portugal,07:01:02,17:29:41,-7.9322,37.0194,0,16.879999999999995,15.640000000000043,16.879999999999995,16.879999999999995,Faro
35,35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:10,0,,1028,54,,,3.24,24,4.9,2,2004836,Portugal,07:10:42,17:25:44,-8.6455,40.6443,0,16.680000000000007,15.810000000000002,15.080000000000041,17.0,Aveiro
36,36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:10,0,,1027,45,1027.0,910.0,6.12,45,8.88,2,2005661,Portugal,07:04:58,17:20:26,-7.2658,40.5373,2,9.57000000000005,6.660000000000025,9.57000000000005,9.57000000000005,Guarda
37,37,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:10,0,,1027,36,1027.0,1017.0,4.55,37,7.07,2,2013564,Portugal,07:08:56,17:25:42,-8.4195,40.2056,0,16.82000000000005,15.5,15.580000000000041,18.379999999999995,Coimbra
38,38,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10000,2021-11-06 15:15:11,0,,1025,38,,,5.14,60,,1,6884,Portugal,07:02:34,17:27:37,-7.8632,38.0151,0,14.54000000000002,13.04000000000002,14.54000000000002,14.54000000000002,Beja
39,39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:11,0,,1014,85,,,2.68,250,7.6,2,2008599,United Kingdom,07:20:26,16:30:40,-2.9779,53.4106,75,12.830000000000041,12.390000000000043,11.580000000000041,13.760000000000048,Liverpool
40,40,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:11,0,,1015,89,,,1.34,72,2.68,2,2013239,United Kingdom,07:17:42,16:27:28,-2.2374,53.4809,75,12.0,11.580000000000041,10.879999999999995,13.210000000000036,Manchester
41,41,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:11,0,,1018,78,,,3.13,226,8.05,2,2016075,United Kingdom,07:13:06,16:29:22,-1.8998,52.4814,75,12.270000000000039,11.590000000000032,11.32000000000005,13.25,Birmingham
42,42,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:11,0,,1023,76,,,7.2,240,12.35,2,2019646,United Kingdom,07:02:59,16:25:18,-0.1257,51.5085,75,12.680000000000007,11.990000000000009,11.660000000000025,13.470000000000027,London
43,43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:12,0,,1021,84,,,0.45,218,7.15,2,2032458,United Kingdom,07:08:15,16:29:04,-1.256,51.7522,75,12.03000000000003,11.480000000000018,11.060000000000002,13.590000000000032,Oxford
44,44,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",10000,2021-11-06 15:17:12,0,{'1h': 0.87},1014,90,,,2.68,148,4.47,2,2031643,United Kingdom,07:14:17,16:24:43,-1.4659,53.383,96,11.600000000000023,11.170000000000016,10.75,13.100000000000023,Sheffield
45,45,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:12,0,,1018,80,,,3.58,228,9.83,2,2037784,United Kingdom,07:04:08,16:22:12,0.1167,52.2,100,12.180000000000007,11.54000000000002,11.470000000000027,13.010000000000048,Cambridge
46,46,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:12,0,,1013,71,,,7.2,290,13.38,1,1376,United Kingdom,07:36:18,16:38:26,-5.9333,54.5833,75,12.730000000000018,11.910000000000025,11.379999999999995,12.900000000000034,Belfast
47,47,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",10000,2021-11-06 15:17:12,0,{'1h': 0.17},1010,80,,,4.47,294,7.15,2,2041066,United Kingdom,07:34:17,16:27:02,-4.2576,55.8652,72,11.379999999999995,10.660000000000025,10.390000000000043,11.840000000000032,Glasgow
48,48,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:17:13,0,,1023,85,,,4.47,196,10.73,2,2029649,United Kingdom,07:12:43,16:35:20,-2.5967,51.4552,90,12.590000000000032,12.120000000000005,11.879999999999995,13.860000000000014,Bristol
49,49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:14:28,3600,,1027,84,,,4.63,210,,2,2005742,Belgium,06:43:06,16:09:23,4.3488,50.8504,75,9.590000000000032,7.220000000000027,8.710000000000036,10.450000000000045,Brussel
50,50,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:13,3600,,1026,66,,,6.17,210,,1,1214,Belgium,06:43:32,16:12:07,3.9523,50.4541,75,9.670000000000016,6.770000000000039,8.840000000000032,10.54000000000002,Bergen
51,51,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:13,3600,,1024,79,1024.0,1023.0,6.48,223,12.37,2,2006939,Belgium,06:46:13,16:11:19,3.7167,51.05,100,10.400000000000034,9.560000000000002,8.860000000000014,11.620000000000005,Gent
52,52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:13,3600,,1025,83,1025.0,1023.0,6.66,220,13.17,2,2008944,Belgium,06:44:29,16:10:12,4.0735,50.9433,100,9.82000000000005,6.810000000000002,8.800000000000011,11.270000000000039, Aalst
53,53,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:13,3600,,1026,76,,,6.69,210,,1,1249,Belgium,06:37:35,16:05:08,5.5675,50.6337,75,9.78000000000003,6.75,8.520000000000039,10.770000000000039,Luik
54,54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:14,3600,,1026,84,,,6.69,210,,2,2010413,Belgium,06:41:47,16:07:53,4.7009,50.8796,75,9.54000000000002,6.439999999999998,8.710000000000036,10.439999999999998,Leuven
55,55,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:14,3600,,1027,79,,,6.17,210,,1,1228,Belgium,06:41:26,16:10:15,4.4465,50.413,75,8.890000000000043,5.78000000000003,8.010000000000048,9.740000000000009,Charleroi
56,56,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:01,3600,,1024,88,1024.0,1022.0,7.33,221,12.35,2,2006961,Belgium,06:48:40,16:12:49,3.2242,51.2089,100,10.960000000000036,10.410000000000025,9.939999999999998,12.170000000000016,Brugge
57,57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",10000,2021-11-06 15:19:14,3600,,1026,81,1026.0,1015.0,5.54,210,10.25,2,2039994,Belgium,06:39:55,16:08:25,4.8675,50.4669,100,9.340000000000032,6.560000000000002,8.310000000000002,10.020000000000039,Namen
58,58,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10000,2021-11-06 15:15:10,3600,,1025,88,,,4.92,195,8.49,2,2000651,Belgium,06:43:58,16:08:04,4.4035,51.2199,75,9.650000000000034,7.180000000000007,8.840000000000032,11.03000000000003,Antwerpen
59,59,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",10000,2021-11-06 15:21:14,3600,{'1h': 0.18},1010,86,1010.0,1004.0,7.11,231,13.13,1,1579,Denmark,06:41:51,15:30:12,9.402,56.4532,100,9.740000000000009,6.57000000000005,9.370000000000005,10.189999999999998,Viborg
